,0,1,2,3,4,5,6,7,8,9,10,11
12,1092.1904,13.80741787,0.8827196956000001,0.9174383283,0.942285955,2.0515783904623457,51.62376022300001,0.42673245456362013,5.814332123549001,140.57863519095804,0.0,17.5
13,1092.3424,13.719896317,0.700271368,0.7880331874,0.8389875293000001,2.073031485398692,48.257396698,0.4478638476782355,5.549124993421619,137.86740665665587,0.0,17.5
14,1092.4944,13.803071022000001,0.7149063349,0.8453857303,0.9180704355,2.1067545619574584,44.878433228,0.4959321307345893,5.1762218615635724,138.65571830787562,0.0,17.5
15,1092.6464,13.928913115999999,0.7218836545999999,0.8679560423,0.9410296679,2.1077110164781736,42.669902801999996,0.4957938222360179,5.135163158895784,138.82019954652947,0.0,17.5
16,1092.7984,14.170127869000002,0.6503462791,0.7653706074,0.8208850622,2.1089693902647415,39.835132599,0.49553666886543635,5.081293656589309,139.03393987182227,0.0,17.5
17,1092.9504,14.255785942000001,0.5445853472,0.6614495516,0.7327195406,2.1105459869911685,37.063842773000005,0.47767967354072455,4.427050507299794,140.5368784255963,0.0,17.5
18,1093.1024,13.546053886,0.6235877275,0.8070940970999999,0.9002323151,2.110578390329407,37.205715179,0.4778038725212184,4.428878030867089,140.53663617994576,0.0,17.5
19,1093.2544,13.583084106,0.8035748005,1.025293231,1.0901118517,2.108792544787162,40.33354187,0.4956133883624252,5.0887792974925,139.0053488397482,0.0,17.5
20,1093.4064,13.497745514000002,0.9614259601,1.1449280977,1.211047411,2.1069128885851813,44.223659515,0.4959500140975049,5.169339923072145,138.68439962071528,0.0,17.5
21,1093.5584,13.397253035999999,1.1120055914,1.217197299,1.314157486,2.1055492823652204,47.278396606,0.4960983015453395,5.22798949186176,138.44813030281375,0.0,17.5
22,1093.7104,13.244211197,1.1890764236,1.2401957512,1.3285030127,2.071263893003516,49.714431763,0.44334355098192957,5.557383407347894,137.84496263514671,0.0,17.5
23,1093.8624,13.248337745999999,1.2299933434,1.2776814699,1.3654044867,2.051446219986109,51.930339813,0.42592022087140063,5.810827122224441,137.08206196926972,0.0,17.5
24,1094.0144,13.221488953,1.1852113008,1.2466888428,1.3177763224,2.0503839998167503,53.031093596999995,0.42539386451455585,5.813409647689627,140.83235991755228,0.0,17.5
25,1094.1664,13.370141029000001,0.9921000004,1.0149999856999998,1.027099967,2.0707255738510253,50.090248108000004,0.4419653025651042,5.559811175106049,137.83858313753655,0.0,17.5
26,1094.3184,13.87643528,0.9921000004,1.0149999856999998,1.027099967,2.1078495706166867,42.268173218,0.4958378643667476,5.129083086081595,138.8463066454916,0.0,17.5
27,1094.4704,13.667737007000001,0.8678124547,0.910713017,0.9340250492,2.110126740987821,34.573730469000004,0.47631834058395006,4.407092874861827,140.53622297577027,0.0,17.5
28,1094.6224,13.496384620999999,0.5293567777,0.661270082,0.7273859382,2.0901099685006224,32.198947906,0.4354887738570068,3.9492586803470036,140.2730507552681,0.0,17.5
29,1094.7744,12.849547386,0.6982557178000001,0.9059281945,1.0013684034,2.1098667953410053,33.275627136,0.4755724383936112,4.396192434121833,140.53430264906376,0.0,17.5
30,1094.9264,12.414768219,0.795553565,0.959379077,1.0693894625,2.1098552393656704,33.242782593,0.4755484045791231,4.39584485204339,140.53407819130317,0.0,17.5
31,1095.0784,12.52137661,0.812343061,0.9216873646,1.0443614721,2.089724570426579,31.959718704,0.43520961127393454,3.9473864459610164,140.2594705069844,0.0,17.5
32,1095.2304,12.394390106,0.7908536792,0.858856976,0.9845134616,2.0553873766070954,30.446464539,0.37947680314806725,3.8066921794798843,137.01843340203317,0.0,17.5
33,1095.3824,12.343416214000001,0.7947966456000001,0.8557828069,0.9494934678,2.031810337446953,29.61860466,0.35029125977505904,3.738724106090324,133.9028389399316,0.0,17.5
34,1095.5344,12.46241188,0.7802289724,0.8464872837,0.9034720063,2.056407733542158,31.440994263,0.38127090919763135,3.8093382926046404,137.11333397127717,0.0,17.5
35,1095.6864,12.435931206,0.6844848393999999,0.7418015003,0.7792752384999999,2.1103976589608053,35.943172455,0.4771445441441068,4.419186389771214,140.53747013792412,0.0,17.5
36,1095.8384,12.397706985,0.7045645118000001,0.7728363872,0.7906025648,2.108298484395475,41.498577118,0.4958882580347445,5.109560274474253,138.92764512939547,0.0,17.5
37,1095.9904,12.35333252,0.7816414237,0.8574458361,0.8609060645000001,2.104901982276216,46.861972808999994,0.4962648064060364,5.255617517137465,138.33943119686418,0.0,17.5
38,1096.1424,12.318875313,0.8655654787999999,0.9563947916,0.9634027481,2.0513150793895054,52.148151398,0.42431240078658916,5.8032436321526415,137.11131758972132,0.0,17.5
39,1096.2944,12.32354641,0.9106463194,1.0129208565,1.0233745575,1.9306439656338794,56.274688721000004,0.4866983754010396,8.725551312381938,141.93560117784375,0.0,17.5
40,1096.4464,12.419009209,0.9739085436,1.0716606379,1.0919913054,1.9292189275770837,57.566905975,0.4868909727903629,8.759357506475816,142.1456500479108,0.0,17.5
41,1096.5984,12.515428542999999,1.0537496805,1.1091662645,1.1216174364,1.925960168688165,59.652160645,0.48736842958309673,8.83531671414702,142.6369726978257,0.0,17.5
42,1096.7504,12.538302422000001,1.0476672648999998,1.0655593872,1.0673129559,1.8859273661730205,65.902259827,0.4779724951950638,9.859932370389467,145.2353851843436,0.0,17.5
43,1096.9024,12.47122097,1.0128564835,1.0206362009,1.0210912228,1.9254134248115142,73.094528198,0.4360333523555366,8.894973694799985,142.5555788120967,0.0,17.5
44,1097.0544,12.416077614,1.013720274,1.021320343,1.0210003853,1.9252652190147672,76.276000977,0.4353733838935804,8.890873832323498,141.01929076922644,0.0,17.5
45,1097.2064,12.380745888,1.0223438740000002,1.0280419588,1.0300617218,1.9253419495735913,74.414093018,0.43572561841617913,8.89294446792406,141.0151404126017,0.0,17.5
46,1097.3584,12.458436965999999,1.0292019844,1.0261927843,1.027864337,1.925442256604707,72.65097045899999,0.43615879995073087,8.895790969632307,142.72136389132262,0.0,17.5
47,1097.5104,12.643278122,1.0359038115,1.0230076313,1.0227923393,1.9253626416764076,74.05141449,0.435814849135737,8.893530501002582,141.0124677227944,0.0,17.5
48,1097.6624,13.017683029,1.0403439999,1.0351457596,1.0370595455,1.9253022143017466,75.231033325,0.435539513297106,8.891886135256682,140.99099584121024,0.0,17.5
49,1097.8144,13.2808218,1.0425275564,1.0541313887,1.067168951,1.9253120985534695,75.065940857,0.435579531152373,8.892176798506933,140.99005143303455,0.0,17.5
50,1097.9664,13.484210014,1.0394744873,1.0516320467,1.0643366575,1.9252210607973617,77.732719421,0.4351397254697503,8.889830289439521,141.01138485530842,0.0,17.5
51,1098.1184,13.243800163,1.036416173,1.04912889,1.0615001917,1.9585421014807207,84.287216187,0.4680181732108903,6.848124252640496,141.01601511114725,0.0,17.5
52,1098.2704,12.927529335,1.0333598852,1.0466264486,1.0586645603,1.9583420188841607,86.22717285200001,0.46798042300110865,6.842140323685205,139.93912106830757,0.0,17.5
53,1098.4224,13.24606514,1.0303007364,1.0441231728,1.0558270216,1.9583030755214421,88.566467285,0.467983976926817,6.8384944989717384,139.80530494272006,0.0,17.5
54,1098.5744,13.918372154000002,1.0272421837,1.0416200161,1.0529898405,1.976925221368718,94.54899597200001,0.41125162238305274,6.401913639826183,139.57773087576228,0.0,17.5
55,1098.7264,13.488162040999999,1.0241852998999998,1.0391174555,1.0501542091,1.979016409769928,100.15910339,0.40841993404169596,6.370095276543427,138.53784371020677,0.0,17.5
56,1098.8784,13.28408432,1.0211273432,1.0366142988,1.0473178625,1.9779118048529805,96.22704315200001,0.4098872907084248,6.385177651962403,138.63502088902564,0.0,17.5
57,1099.0304,13.276733398,1.0180703402,1.0341117382,1.0444821119,1.9581669493398155,85.73903656,0.4679271628807047,6.841509881363102,140.00976677444046,0.0,17.5
58,1099.1824,13.511307716,1.0150117874,1.03160882,1.0416449308,1.9253074952681168,75.039733887,0.43555088951770105,8.892100098928047,140.92285755315987,0.0,17.5
59,1099.3344,13.419816017,1.0119556189,1.0291069746,1.0388092995,1.8745399196794268,65.841270447,0.4858619913127964,9.944552226133785,145.85849360059208,0.0,17.5
60,1099.4864,13.402134895,1.0088969469,1.0266029835,1.0359722376,1.8745354287955858,66.054519653,0.48586260925523167,9.942543119803553,146.14967968487935,0.0,17.5
61,1099.6384,13.279795647,1.0058400631,1.0241012573,1.0331374407,1.932644695339403,79.681945801,0.43787328729530356,8.5199833910456,140.98101780072903,0.0,17.5
62,1099.7904,13.623598099,1.0027822256,1.0215973854,1.0303002596,1.9773557983617478,94.03233337399999,0.41058042634775543,6.390018119701991,138.69934418764572,0.0,17.5
63,1099.9424,13.827490807,0.9997253418,1.0190957785,1.027464509,1.979152244176115,98.592987061,0.40816607536606986,6.363781603576847,138.54752512550328,0.0,17.5
64,1100.0944,14.160020828,0.9966669679,1.0165926218,1.0246272087,1.9786993519554055,96.88272094700001,0.4087563593765813,6.3692906362720825,138.5846211141853,0.0,17.5
65,1100.2464,14.135848999,0.9936103225,1.0140901804,1.0217918158,1.9578571313573212,87.36386108399998,0.46785405826836796,6.835581788623993,139.87738871439052,0.0,17.5
66,1100.3984,14.11167717,0.9905515909,1.0115866661,1.0189549923,1.9086946139838057,72.331428528,0.44569505627603934,9.38807061284833,142.5398595704247,0.0,17.5
67,1100.5504,13.944922447,0.9874931574,1.009082675,1.0161178112,1.8745317849333387,65.647834778,0.4858845594927076,9.946445016327948,146.05433506684506,0.0,17.5
68,1100.7024,12.981192589,0.9844367504,1.0065811872,1.0132824183,1.8111062570107126,67.37323761,0.511289279480232,10.935356759005996,147.3876246905776,0.0,17.5
69,1100.8544,12.589600563,0.9813796878,1.0040788651,1.0104469061,1.87917424998988,70.714477539,0.4596571900675192,10.077732792601369,144.88752846334398,0.0,17.5
70,1101.0064,12.760655403,0.9783229828,1.0015764236,1.0076112747,1.9254580921624886,73.483947754,0.4362033191615003,8.896360130544084,140.52010525090031,0.0,17.5
71,1101.1584,12.602353096,0.9752645493,0.9990730882,1.0047739744,1.9254639504210584,73.451545715,0.43622894473430757,8.896528521137988,140.52244184576767,0.0,17.5
72,1101.3104,12.828825950999999,0.9722079039,0.9965711236,1.0019384623,1.8745727134716663,65.451759338,0.4858153778152744,9.947974082754444,146.79978717989815,0.0,17.5
73,1101.4624,13.311002730999999,0.9691495299,0.9940676093,0.9991016388,2.062715761661104,50.395282745,0.40917802128996345,5.34511505034091,133.55436212425184,0.0,17.5
74,1101.6144,13.014037132,0.9660928845,0.9915656447,0.9962663651,2.1039491626589606,44.679641724,0.49669182598526734,5.295913537698295,138.18589199770412,0.0,17.5
75,1101.7664,12.570570945999998,0.9630343914,0.9890621305,0.9934292436,2.0486427442312416,52.767642975,0.41215504217258875,5.754251929603132,137.35799518930475,0.0,17.5
76,1101.9184,12.297260284000002,0.9599778056,0.9865600467,0.9905939102,1.931669292198295,61.057418823,0.48625766585329205,8.712250584918438,142.4148968003186,0.0,17.5
77,1102.0704,12.219920157999999,0.9569193721,0.984056592,0.9877567291,1.8304394891456541,67.11087036100001,0.5212307816459633,10.839812426074282,148.06378174,0.0,17.5
78,1102.2224,12.333977699,0.9538627863,0.9815547466,0.9849213362,1.9252017273007804,75.868545532,0.43530093935430936,8.888054713004523,140.64892578,0.0,17.5
79,1102.3744,12.405815125,0.9508039951,0.9790509939,0.9820839763,1.9586094897788968,81.789916992,0.4674466172155942,6.9832276966603155,140.85983276,0.0,16.931734085
80,1102.5264,12.610029221,0.9477450848,0.9765469432,0.9792463779,1.9293777968455126,77.423568726,0.4345816362197855,8.66808324416379,141.98919678,0.0,12.250000954
81,1102.6784,12.754906654000001,0.9473261237,0.9783759117,0.9796848893,1.9195411205,74.529518127,0.4192689359,8.6852293015,140.34251404,0.0,12.250000954
82,1102.8304,12.881244659000002,0.9692094326,1.0145539045,1.0055692196,1.9265230894,74.87977600100001,0.4337750971,8.9618215561,142.51173401,0.0,12.250000954
83,1102.9824,12.891695022999999,0.9819406271,1.0207806826,1.0026527643,1.9303605556,73.450447083,0.4554822445,9.0449695587,140.1459198,0.0,12.250000954
84,1103.1344,13.075264931,0.9595969319,1.0154579878,0.9820027947,1.9185124636,71.196922302,0.4427188039,9.2745885849,142.60116577,0.0,12.250000954
85,1103.2864,13.16023159,0.8866391182,0.9238761663,0.9306793213,1.8772078753,71.799591064,0.4388244748,9.8450307846,138.28369141,0.0,12.250000954
86,1103.4384,13.259441376,0.8160912991,0.8423951864,0.8400249481000001,1.8522951603,72.550056458,0.4561765492,10.379368782,147.09939575,0.0,12.250000954
87,1103.5904,13.345199585,0.7349271178,0.7688583732,0.7743197083,1.8475128412,72.359176636,0.472692132,10.720398903,152.29702759,0.0,12.250000954
88,1103.7424,13.463629723,0.6324082017,0.6922732592,0.7135388851000001,1.8369728327,71.386497498,0.501009047,11.231075287000001,145.84776306,0.0,12.250000954
89,1103.8944,13.552386284,0.6961376667,0.7494071722,0.7730692029,1.7985253334,70.276145935,0.5129183531,11.463914870999998,145.54515076,0.0,12.250000954
90,1104.0464,13.538042068,0.771692872,0.8261598945,0.8215405940999999,1.7716997862,69.878898621,0.5144519806,11.412549972999999,143.60597229,0.0,12.250000954
91,1104.1984,13.387114525,0.8172011375,0.8513250947,0.8626105189,1.7872934341,70.25470733600001,0.5431214571,10.787843704,143.38572693,0.0,12.250000954
92,1104.3504,13.245127678,0.7644152045,0.8092783689,0.8194226623,1.8372955322,70.96333313,0.5463034511,10.024345398,144.33976746,0.0,12.250000954
93,1104.5024,13.327144622999999,0.7565891743000001,0.7953001261,0.8080312014,1.8590043783,70.775245667,0.5499856472,9.7765893936,145.70019531,0.0,12.250000954
94,1104.6544,13.520960808,0.7816369534000001,0.8118322492,0.8188655972,1.8653799295,69.161888123,0.5152634978,9.6467590332,143.65988159,0.0,12.250000954
95,1104.8064,13.638081550999999,0.7691982985,0.807274878,0.8182471395,1.8633041382,66.38760376,0.5064910054,9.9333343506,138.89338684,0.0,12.250000954
96,1104.9584,13.591683388,0.7790344357,0.8327839375,0.8181501627,1.8764697313,64.663139343,0.484005183,10.375745773,140.44802856,0.0,12.250000954
97,1105.1104,13.485760689000001,0.8042185903,0.8445562123999999,0.8521066904000001,1.8845131397,66.581687927,0.465841949,9.5193195343,141.44462585,0.0,12.250000954
98,1105.2624,13.39942646,0.8674876690000001,0.8938491344,0.9096745849,1.9019140005,68.428329468,0.481695801,7.506785392799999,142.42413330000005,0.0,12.250000954
99,1105.4144,13.322985649000001,0.8907870054000001,0.9055333138,0.918913126,1.90820086,69.749771118,0.5025516748,5.6967043877,143.21784973,0.0,12.250000954
100,1105.5664,13.223919868,0.8507398367,0.8717414141,0.8918320537000001,1.9286110401,75.900863647,0.4723870158,5.2773137093,137.2809906,0.0,12.250000954
101,1105.7184,13.143123627000001,0.8669216037,0.8946565390000001,0.9196987748,1.931691885,81.23500824,0.4613342881000001,6.413518905599999,136.63806152,0.0,12.250000954
102,1105.8704,13.026925087,0.9279075265,0.9467791915,0.9656626582,1.9530128241,79.795402527,0.4617825449,7.8654737473,140.87393188,0.0,12.250000954
103,1106.0224,12.904753685,1.0513087511,1.067767024,1.0611945391,1.9704806805,76.996116638,0.4955045283,8.4409379959,139.11769104,0.0,12.250000954
104,1106.1744,12.764820099000001,1.0707256794,1.0900527239,1.1026306152,1.9954547882,77.23524475100001,0.4951060712,7.6312098502999985,138.53494263,0.0,12.250000954
105,1106.3264,12.674708365999999,1.0245506763,1.0332186222,1.0355877876,1.9980216026,79.52322387699999,0.4831573665,6.2772912979,144.92233276,0.0,12.250000954
106,1106.4784,12.623709679000001,0.9336633682,0.9443213344,0.9318497777,2.0300989151,76.33231353800001,0.4655472338,6.0783267021,138.51025391,0.0,12.250000954
107,1106.6304,12.603980064000002,0.8515402079000001,0.8719385862000001,0.8684335351000001,2.0396113396,62.252655028999996,0.4728141427000001,6.1098451614,136.46652222,0.0,12.250000954
108,1106.7824,12.54924202,0.8457465768000001,0.8768291473000001,0.8845233320999999,2.0878663063,46.17256546,0.4965550303,5.9916372299,135.33189392,0.0,12.250000954
109,1106.9344,12.351555824,0.8889999986,0.9075999856,0.9211000204,2.1056065559,38.86567688,0.5262110829,5.161386013,139.53489685,0.0,12.250000954
110,1107.0864,12.599984169,0.8856752515,0.903804481,0.916741848,2.1312961578,37.933765410999996,0.4631372988,4.1848669052,141.83079529,0.0,12.250000954
111,1107.2384,12.766956329000001,0.7633453012,0.7643171549,0.7571780086,2.0940303802,34.286937714000004,0.441934526,3.9093418121,140.23564148,0.0,12.250000954
112,1107.3904,12.265552520999998,0.6505476832,0.6425673366,0.6418716311,2.0459976196,28.011226654,0.4017041922,3.7651002407,138.80773926,0.0,12.250000954
113,1107.5424,12.271737099000001,0.6121177077000001,0.6186112165,0.6136374474,2.023424387,26.070077896,0.35565254090000004,3.705176115,130.82301331,0.0,12.250000954
114,1107.6944,12.236914635,0.6080546975,0.6190389395,0.6154734492,2.024936676,26.845989226999997,0.2898549139,3.7437899113,131.7059021,0.0,12.250000954
115,1107.8464,12.238505363,0.6233000159000001,0.6093999743,0.6079000235,2.0390958786,26.535980225,0.2692241073,3.8978462219,129.86865234,0.0,12.250000954
116,1107.9984,12.290513992000001,0.6231431961,0.6093688011,0.6077765822,2.0389356613,24.434907913000004,0.2711290121,3.7793622017,129.88720703,0.0,12.250000954
117,1108.1504,12.291273117000001,0.6092121005,0.6065830588000001,0.5968186259,2.0509347916,21.206169128,0.2827743888,3.6227471828,129.81898499,0.0,12.250000954
118,1108.3024,12.227212905999998,0.6106918454,0.6045314074,0.5991488099,2.0429151058,22.033660889,0.3042627871,3.3428637981,128.98106384,0.0,12.250000954
119,1108.4544,12.349172592,0.6093022227,0.6098853946,0.6074972749,2.0454645157,25.548089981,0.3149787486,4.095826149,128.97944641,0.0,12.250000954
120,1108.6064,12.302617073,0.6101058125,0.604611218,0.6065104604,2.0325973034,24.893493651999997,0.307298243,4.789899826,130.66410828,0.0,12.250000954
121,1108.7584,12.339335442000001,0.6216796636999999,0.6267610788,0.6271637082,2.0273091793,23.692209244,0.3038061261,5.3210024834,133.05859375,0.0,12.250000954
122,1108.9104,12.367365837000001,0.6459826827,0.651480794,0.6371519566,2.0192389488,25.979642868000003,0.2965350747,5.284301281,134.50146484,0.0,12.250000954
123,1109.0624,12.386167526,0.6628805399000001,0.6666926146,0.6671866179,2.009270668,28.168203354,0.3070251048,5.2385616302,135.35289001,0.0,12.250000954
124,1109.2144,12.404514313,0.7144739031999999,0.7295586467,0.7565885186,2.009100914,34.589832306,0.29838901760000003,5.3906822205,136.59664917,0.0,12.250000954
125,1109.3664,12.42089653,0.953510046,1.0143380165,1.0346260071,2.0192723274,52.385929108,0.3004727662,5.3281531334,139.69718933,0.0,12.250000954
126,1109.5184,12.394516945,1.1346094608,1.1980769634,1.2466326952,2.0323963165,73.247817993,0.2962663472,5.1225752831,140.58007813,0.0,12.250000954
127,1109.6704,12.370524406,1.2605810165,1.2717242241,1.3054001331,2.053817749,82.431098938,0.3019956052,4.920814991,137.5088501,0.0,12.250000954
128,1109.8224,12.382840157,1.3169533014,1.2975795269,1.3162904978,2.0784857273,79.632446289,0.30601707100000003,4.7674107552,129.70545959,0.0,12.250000954
129,1109.9744,12.421105385,1.3240597248,1.3370820284,1.3235342503,2.1059648991,76.135383606,0.3042437136,4.9105591774,127.63890839,0.0,12.250000954
130,1110.1264,12.45962429,1.3320889473,1.3378052711,1.340939045,2.1104958057,76.630393982,0.3004015684,4.9190659523,127.40877533,0.0,12.250000954
131,1110.2784,12.481102943,1.2786633968,1.3173947334,1.3074884415,2.1055474281,75.163078308,0.3206080496,5.272690773,126.128479,0.0,12.250000954
132,1110.4304,12.525129318,1.2943418026,1.3158313036,1.3471831083,2.0847678185,73.64057922399999,0.3453192413,5.3627142906,125.79024506,0.0,12.250000954
133,1110.5824,12.496518135,1.3489197493,1.3412153721,1.3489831686000002,2.0895116329,71.972114563,0.3788596988,5.8388705254,125.47212982,0.0,12.250000954
134,1110.7344,12.52558136,1.3508000374,1.3421000242,1.3489999771,2.0809335709,73.862594604,0.3980143666,6.1238665581,126.36385345,0.0,12.250000954
135,1110.8864,12.605956078,1.300729394,1.3177855015,1.3204568624,2.0803117752,75.197212219,0.407253325,6.1899127960000015,124.80064392,0.0,12.250000954
136,1111.0384,12.659438133,1.3060826063,1.3483442068,1.3482555151,2.0641922951,73.75373077399999,0.4324327111,5.8450188637,125.30445862,0.0,12.250000954
137,1111.1904,12.708757401,1.3382271528,1.3749322891,1.3843855858,2.0634999275,69.523010254,0.4564384818,5.435418605800001,124.49737549,0.0,12.250000954
138,1111.3424,12.768683434000001,1.3719274998,1.3995555639,1.3949627876,2.0657885075,63.943809509,0.4429117739,5.3693623543,123.04012299,0.0,12.250000954
139,1111.4944,12.997797012000001,1.2930910587,1.3207662106,1.3242105246,2.078635931,62.25901413,0.4306994379,5.2226748466,123.19407654,0.0,12.250000954
140,1111.6464,12.908416747999999,1.1620355844,1.1984587908,1.2207530737,2.0718095303,65.159568787,0.4142656624,4.9371962547,126.50322723,0.0,12.250000954
141,1111.7984,12.839997292,1.0715487003,1.1066528559,1.1389318705,2.0774490833000003,67.997825623,0.4298456013000001,4.3913435936,128.44696045,0.0,12.250000954
142,1111.9504,12.795949936,1.0049432516,1.046071887,1.0741575956,2.0791199207,63.412921906,0.4167515337,4.1348233223,127.69450378,0.0,12.250000954
143,1112.1024,12.815133095,0.9592831135,1.0182641745,1.0451242924,2.0804216862,47.812026978,0.4049038589,4.0867033005,120.45085144,0.0,12.250000954
144,1112.2544,12.672112465,1.0226024389,0.9919490814,0.9859353304,2.0826561451,32.825668335,0.3950121403,4.5995731354,118.15434265,0.0,12.250000954
145,1112.4064,12.528100014000001,0.7112221122,0.6950817108,0.6943579912000001,2.0789685249,26.135978699000002,0.4172025323,5.0024404526,121.16764069,0.0,12.250000954
146,1112.5584,12.514882088,0.6760489345,0.6878239512000001,0.698251307,2.1094634533,22.525764465,0.4160033464,5.1483106613,126.48496246,0.0,12.250000954
147,1112.7104,12.480002403,0.8397579193000001,0.8912772536,0.9168801308,2.1443157196,21.243694305,0.4200744033,4.8688826561,126.05582428,0.0,12.250000954
148,1112.8624,12.39956665,0.7816696167,0.7874996662,0.7842605114,2.200653553,23.30616188,0.3650636077,4.2553238869,119.71741486,0.0,12.250000954
149,1113.0144,12.48181057,0.6990765333,0.6816588640000001,0.6847506165999999,2.1815063953,26.695753098,0.2809025943,3.8296072483,114.77270508,0.0,12.250000954
150,1113.1664,12.692481040999999,0.6713253856,0.667532742,0.6619318724000001,2.1540701389,30.168420792,0.2549530566,3.7317929268,112.06005859,0.0,12.250000954
151,1113.3184,12.52415657,0.6364038586999999,0.6468665004,0.6377084851,2.1473033428,32.104930878000005,0.2625852823,3.9873597622,114.16085052,0.0,12.250000954
152,1113.4704,12.383910179,0.6554006934000001,0.6683751941,0.6619075537,2.1933586597,31.919273376,0.2652326822,4.3587670326,123.37963867,0.0,12.250000954
153,1113.6224,12.411457062,0.70657444,0.7122708559,0.7040599584999999,2.202901125,33.428398132,0.2494045943,4.4709868431,131.15367126,0.0,12.250000954
154,1113.7744,12.336231232000001,0.7256854773,0.7244904637,0.7192790508,2.1414494514,39.377689362,0.243527025,4.7071099281,135.93421936,0.0,12.250000954
155,1113.9264,12.391489029,0.8335098623999999,0.8517922759000001,0.8507088423,2.0876019001,52.643981933999996,0.2652724981,4.7536563873,136.52894592,0.0,12.250000954
156,1114.0784,12.471494675,1.0947240591,1.1309648752,1.1531797647,2.05925107,68.748901367,0.2855239809,5.0656037331,133.45495605,0.0,12.250000954
157,1114.2304,12.488316536,1.081592679,1.1741479634999998,1.1853778362,2.0743257999,74.924827576,0.2798115015,5.3106203079,133.71696472,0.0,12.250000954
158,1114.3824,12.495698929000001,1.1461018324,1.1380726099,1.1346364021,2.0843036175,74.026351929,0.2760286331,5.3074822426,131.9854126,0.0,12.250000954
159,1114.5344,12.435635567,1.1159806252,1.1047123671,1.0967588425,2.0950789452,74.161834717,0.2770471275,4.8773241043,133.93414307,0.0,12.250000954
160,1114.6864,12.424498558,1.1320189238,1.1488406658,1.1496707201,2.1015706062,74.58926391600001,0.2902685702,5.0399127007,134.58102417,0.0,12.250000954
161,1114.8384,12.488695145,1.1861804724,1.2212682962,1.2346849442,2.1159486771,75.20169067399999,0.3205470741,5.4902801514,133.95845032,0.0,12.250000954
162,1114.9904,12.514123917000001,1.2473444939,1.274537921,1.2894269228,2.1151065826,76.28453064,0.3471532762,6.1391654015,131.96142578,0.0,12.250000954
163,1115.1424,12.494805335999999,1.2741584778,1.294478178,1.3136383295,2.0872862339,78.641914368,0.3809752464,6.1187195777999985,130.41777039,0.0,12.250000954
164,1115.2944,12.509716988,1.2771426439,1.2708064318,1.2817429304,2.0583064556,79.904975891,0.3992401958,6.0059537888,131.85902405,0.0,12.250000954
165,1115.4464,12.508379935999999,1.0839027166,1.129077673,1.1401127577,2.0512948036000003,77.76538085899999,0.3960712552,6.1092095375,132.76100159,0.0,12.250000954
166,1115.5984,12.503850937000001,1.0230807066,1.0897468328,1.0886284113,2.0517678261000003,75.37862396199999,0.3866011798,6.257744789099998,136.63479614,0.0,12.250000954
167,1115.7504,12.527873039000001,1.0497815609,1.1105768681,1.1111968756,2.0412015915,74.167106628,0.3807523251,6.727294445,135.12855530000002,0.0,12.250000954
168,1115.9024,12.546169281,1.0090723038,1.0837273598,1.1015316248,2.0188851357,75.055610657,0.3811494708,7.1782512664999985,134.25794983,0.0,12.250000954
169,1116.0544,12.766377449,1.0704114437,1.1384081841,1.1377766132,1.9945454597,75.617111206,0.3689230978,7.8535718918,130.91787720000002,0.0,12.250000954
