,0,1,2,3,4,5,6,7,8,9,10,11,12
0,2119.705992,12,0,0.791814327,0.82587111,2.146544789,88.9578476,0.41391124,6.951665408,134.4558411,0,17.5,65000
1,2119.857992,12.01586628,0,0.78592813,0.824995339,2.146780362,88.49895477,0.413957637,6.947358566,134.4550476,0,17.5,65000
2,2120.009992,12.04455853,0,0.786204755,0.833371758,2.14664189,88.77069855,0.413946439,6.949376925,134.4542542,0,17.5,65000
3,2120.161992,12.07088566,0,0.798753023,0.848309815,2.142423321,91.65838623,0.417515194,7.061061578,134.4534607,0,17.5,65000
4,2120.313992,12.09721184,0,0.815052986,0.864002347,2.142348026,92.5076828,0.417520581,7.066295988,134.4526672,0,17.5,65000
5,2120.465992,12.08973599,0,0.818320334,0.861387968,2.142259727,93.35926056,0.417533678,7.0720136,134.4518738,0,17.5,65000
6,2120.617992,12.07311344,0,0.810376406,0.847391963,2.142405466,91.81575012,0.417496153,7.061073718,134.4510803,0,17.5,65000
7,2120.769992,12.04616737,0,0.807349265,0.842746317,2.142475164,90.88428497,0.417485115,7.054672271,134.4502869,0,17.5,65000
8,2120.921992,12.0397501,0,0.773620844,0.818032801,2.142394077,91.92081451,0.417482837,7.061092867,134.4494934,0,17.5,65000
9,2121.073992,12.07639504,0,0.769197106,0.813392341,2.142470907,90.912323,0.417472177,7.053937686,134.4487152,0,17.5,65000
10,2121.225992,12.08058834,0,0.816587746,0.846716404,2.145920945,90.04317474,0.413907532,6.959139484,134.4479218,0,17.5,65000
11,2121.377992,12.06347847,0,0.795411324,0.858931184,2.161553393,82.07958984,0.425486003,6.79838509,134.4471283,0,17.5,65000
12,2121.529992,12.03938675,0,0.795517017,0.860442281,2.161684105,81.80580902,0.425559901,6.798075697,134.4463348,0,17.5,65000
13,2121.681992,12.03513336,0,0.791535724,0.861953378,2.145492338,90.72581482,0.413855935,6.965830512,134.4455414,0,17.5,65000
14,2121.833992,12.04650116,0,0.804526516,0.863464415,2.145993762,89.87612152,0.413972019,6.956186876,134.4447479,0,17.5,65000
15,2121.985992,12.05661202,0,0.790378725,0.864975512,2.142445981,91.20884705,0.417429517,7.052988293,134.4439545,0,17.5,65000
16,2122.137992,12.06224823,0,0.805734425,0.866486669,2.142113925,94.01306152,0.417457959,7.076083891,134.443161,0,17.5,65000
17,2122.289992,12.05943012,0,0.795090034,0.867997766,2.1423102,92.56465149,0.417413889,7.062950077,134.4423676,0,17.5,65000
18,2122.441992,12.08065128,0,0.798574185,0.869508803,2.146354354,89.23373413,0.414104032,6.947797501,134.4415741,0,17.5,65000
19,2122.593992,12.10283852,0,0.791857806,0.8710199,2.147351846,87.56223297,0.414288807,6.930433317,134.4407806,0,17.5,65000
20,2122.745992,12.12052822,0,0.797565486,0.872530997,2.146360725,89.20152283,0.414140623,6.946605683,134.4399872,0,17.5,65000
21,2122.897992,12.10264587,0,0.79580192,0.874042094,2.14227788,92.73601532,0.417375591,7.063101033,134.4391937,0,17.5,65000
22,2123.049992,12.06252956,0,0.805017345,0.875553131,2.141655232,96.12786102,0.417520258,7.097476994,134.4384003,0,17.5,65000
23,2123.201992,12.07446194,0,0.804896112,0.877064228,2.141645106,96.06929016,0.417503867,7.097301329,134.4376068,0,17.5,65000
24,2123.353992,12.06540489,0,0.804758942,0.878575385,2.141662563,95.88691711,0.417476917,7.095784885,134.4368134,0,17.5,65000
25,2123.505992,12.04220295,0,0.804612978,0.880086422,2.144446984,98.31623077,0.422186171,7.185179819,134.4360199,0,17.5,65000
26,2123.657992,12.07850266,0,0.804611064,0.881597519,2.144539404,97.59472656,0.421855934,7.179504444,134.4352264,0,17.5,65000
